([O;-;D1;H0:1]-[C:6](=[O;D1;H0:7])-[CH;D3;+0:4](-[OH;D1;+0:5])-[CH;D2;+0:2]=[O;D1;H0:3]).([O;D1;H0:10]=[C;H0;D2;+0:9]=[O;H0;D1;+0:8])>>([O-;H0;D1:8]-[C;H0;D3;+0:9](=[O;D1;H0:10])-[CH;D2;+0:2]=[O;D1;H0:3]).([O;-;D1;H0:1]-[C:6](=[O;D1;H0:7])-[CH;D2;+0:4]=[O;H0;D1;+0:5]).([#1;H0;D0;+1])	1	10138
([*;D1;H0:1]-[C;H0;D2;+0:2]#[N;H0;D1;+0:3]).([OH2;D0;+0:4])>>([*;D1;H0:1]-[C;H0;D3;+0:2](-[NH2;D1;+0:3])=[O;H0;D1;+0:4])	1	12675
([*;D1;H0:1]-[C;H0;D3;+0:2](-[NH2;D1;+0:4])=[O;H0;D1;+0:3])>>([*;D1;H0:1]-[C;H0;D2;+0:2]#[N;H0;D1;+0:4]).([OH2;D0;+0:3])	1	12674
([C:13]-[C@H;D3;+0:12]1-[#8:11]-[C@@H;D3;+0:10](-[n+;H0;D3:8](:[c:7]):[cH;D2;+0:9]:[c:4]-[C:2](-[O;-;D1;H0:3])=[O;D1;H0:1])-[C@H;D3;+0:21](-[O;D1;H1:22])-[C@@H;D3;+0:19]-1-[O;D1;H1:20]).([#15:28]-[OH;D1;+0:31]).([O;D1;H0:34]=[C;H0;D2;+0:33]=[O;H0;D1;+0:32])>>([#15:28]-[O;H0;D2;+0:31]-[C@H;D3;+0:10]1-[#8:11]-[C@H;D3;+0:12](-[C:13])-[C@@H;D3;+0:19](-[O;D1;H1:20])-[C@H;D3;+0:21]-1-[O;D1;H1:22]).([O-;H0;D1:32]-[C;H0;D3;+0:33](=[O;D1;H0:34])-[c;H0;D3;+0:9](:[c:4]-[C:2](-[O;-;D1;H0:3])=[O;D1;H0:1]):[n;H0;D2;+0:8]:[c:7]).([#1;H0;D0;+1]).([#1;H0;D0;+1])	1	12734
([#15:11]-[O;H0;D2;+0:10]-[C@@H;D3;+0:9](-[#8:8])-[C:19]).([O-;H0;D1:25]-[C;H0;D3;+0:24](=[O;D1;H0:23])-[c;H0;D3;+0:26](:[c:31]-[C:32](-[O;-;D1;H0:34])=[O;D1;H0:33]):[n;H0;D2;+0:27]:[c:28])>>([#8:8]-[C@H;D3;+0:9](-[C:19])-[n+;H0;D3:27](:[c:28]):[cH;D2;+0:26]:[c:31]-[C:32](-[O;-;D1;H0:34])=[O;D1;H0:33]).([#15:11]-[OH;D1;+0:10]).([O;D1;H0:23]=[C;H0;D2;+0:24]=[O;H0;D1;+0:25])	1	12735
([C:5]-[C@@H;D3;+0:6](-[N;+;D1;H3:10])-[C:7](-[O;-;D1;H0:9])=[O;D1;H0:8])>>([C:5]-[C@H;D3;+0:6](-[N;+;D1;H3:10])-[C:7](-[O;-;D1;H0:9])=[O;D1;H0:8])	1	12815
([C:5]-[C@H;D3;+0:6](-[N;+;D1;H3:10])-[C:7](-[O;-;D1;H0:9])=[O;D1;H0:8])>>([C:5]-[C@@H;D3;+0:6](-[N;+;D1;H3:10])-[C:7](-[O;-;D1;H0:9])=[O;D1;H0:8])	1	12814
([CH3;D1;+0:5]-[C@@H;D3;+0:4](-[C:6]-[C:7](-[O;-;D1;H0:9])=[O;D1;H0:8])-[C;H0;D3;+0:2](-[O;-;D1;H0:3])=[O;D1;H0:1])>>([O;-;D1;H0:3]-[C;H0;D3;+0:2](=[O;D1;H0:1])-[CH2;D2;+0:5]-[CH2;D2;+0:4]-[C:6]-[C:7](-[O;-;D1;H0:9])=[O;D1;H0:8])	1	12858
([O;-;D1;H0:3]-[C;H0;D3;+0:2](=[O;D1;H0:1])-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[C:6]-[C:7](-[O;-;D1;H0:9])=[O;D1;H0:8])>>([CH3;D1;+0:4]-[C@@H;D3;+0:5](-[C:6]-[C:7](-[O;-;D1;H0:9])=[O;D1;H0:8])-[C;H0;D3;+0:2](-[O;-;D1;H0:3])=[O;D1;H0:1])	1	12859
([C:18]=[C:17]/[C:16]1-[C:10]-[C@@H;D3;+0:11]2-[C:15]-[C@H;D3;+0:14]-1-[O;H0;D2;+0:13]-[O;H0;D2;+0:12]-2)>>([C:18]=[C:17]/[C:16]1-[C:10]-[C;H0;D3;+0:11](=[O;H0;D1;+0:12])-[C:15]-[C@H;D3;+0:14]-1-[OH;D1;+0:13])	1	12894
([C:18]=[C:17]/[C:16]1-[C:10]-[C;H0;D3;+0:11](=[O;H0;D1;+0:12])-[C:13]-[C@H;D3;+0:14]-1-[OH;D1;+0:15])>>([C:18]=[C:17]/[C:16]1-[C:10]-[C@@H;D3;+0:11]2-[C:13]-[C@H;D3;+0:14]-1-[O;H0;D2;+0:15]-[O;H0;D2;+0:12]-2)	1	12895
([C:13]-[C@@H;D3;+0:11](-[OH;D1;+0:12])-[C@@H;D3;+0:9](-[O;D1;H1:10])-[C:2]=[O;D1;H0:1])>>([O;D1;H0:1]=[C:2]-[CH2;D2;+0:9]-[O;D1;H1:10]).([C:13]-[CH;D2;+0:11]=[O;H0;D1;+0:12])	1	12934
([O;D1;H0:1]=[C:2]-[CH2;D2;+0:3]-[O;D1;H1:4]).([C:14]-[CH;D2;+0:12]=[O;H0;D1;+0:13])>>([C:14]-[C@@H;D3;+0:12](-[OH;D1;+0:13])-[C@@H;D3;+0:3](-[O;D1;H1:4])-[C:2]=[O;D1;H0:1])	1	12935
([#15:2]-[O-;H0;D1:3]).([#15:33]-[O;H0;D2;+0:32]-[P;H0;D4;+0:29](-[O;-;D1;H0:30])(-[O;-;D1;H0:31])=[O;D1;H0:28])>>([#15:2]-[O;H0;D2;+0:3]-[P;H0;D4;+0:29](-[O;-;D1;H0:30])(-[O;-;D1;H0:31])=[O;D1;H0:28]).([#15:33]-[O-;H0;D1:32])	1	12975
([#15:6]-[O;H0;D2;+0:5]-[P;H0;D4;+0:2](-[O;-;D1;H0:3])(-[O;-;D1;H0:4])=[O;D1;H0:1]).([#15:33]-[O-;H0;D1:34])>>([#15:33]-[O;H0;D2;+0:34]-[P;H0;D4;+0:2](-[O;-;D1;H0:3])(-[O;-;D1;H0:4])=[O;D1;H0:1]).([#15:6]-[O-;H0;D1:5])	1	12974
([#7;a:8]:[c:9]-[CH2;D2;+0:10]-[c;H0;D3;+0:11](:[c:15]):[#7;a:12]:[c:13]-[CH2;D2;+0:25]-[c;H0;D3;+0:26](:[c:30]):[#7;a:27]:[c:28]-[CH2;D2;+0:40]-[c;H0;D3;+0:41](:[c:45]):[#7;a:42]:[c:43]-[CH2;D2;+0:55]-[OH;D1;+0:56]).([NH4+;D0:62]).([NH4+;D0:63]).([NH4+;D0:64]).([NH4+;D0:65])>>([#7;a:8]:[c:9]-[CH2;D2;+0:10]-[NH3+;D1:62]).([NH3+;D1:63]-[CH2;D2;+0:25]-[c:13]:[#7;a:12]:[cH;D2;+0:11]:[c:15]).([NH3+;D1:64]-[CH2;D2;+0:40]-[c:28]:[#7;a:27]:[cH;D2;+0:26]:[c:30]).([NH3+;D1:65]-[CH2;D2;+0:55]-[c:43]:[#7;a:42]:[cH;D2;+0:41]:[c:45]).([OH2;D0;+0:56])	1	13187
([#7;a:8]:[c:9]-[CH2;D2;+0:10]-[NH3+;D1:11]).([NH3+;D1:27]-[CH2;D2;+0:26]-[c:25]:[#7;a:24]:[cH;D2;+0:23]:[c:22]).([NH3+;D1:43]-[CH2;D2;+0:42]-[c:41]:[#7;a:40]:[cH;D2;+0:39]:[c:38]).([NH3+;D1:59]-[CH2;D2;+0:58]-[c:57]:[#7;a:56]:[cH;D2;+0:55]:[c:54]).([OH2;D0;+0:65])>>([#7;a:8]:[c:9]-[CH2;D2;+0:10]-[c;H0;D3;+0:23](:[c:22]):[#7;a:24]:[c:25]-[CH2;D2;+0:26]-[c;H0;D3;+0:39](:[c:38]):[#7;a:40]:[c:41]-[CH2;D2;+0:42]-[c;H0;D3;+0:55](:[c:54]):[#7;a:56]:[c:57]-[CH2;D2;+0:58]-[OH;D1;+0:65]).([NH4+;D0:11]).([NH4+;D0:27]).([NH4+;D0:43]).([NH4+;D0:59])	1	13186
([C:8]-[NH;D2;+0:9]-[C;H0;D3;+0:10](=[N;+;D1;H2:12])-[N;D1;H2:11]).([NH3+;D1:17]-[C:16]-[C:14](-[O;-;D1;H0:15])=[O;D1;H0:13])>>([C:8]-[NH3+;D1:9]).([N;+;D1;H2:12]=[C;H0;D3;+0:10](-[N;D1;H2:11])-[NH;D2;+0:17]-[C:16]-[C:14](-[O;-;D1;H0:15])=[O;D1;H0:13])	1	13202
([C:8]-[NH3+;D1:9]).([N;+;D1;H2:17]=[C;H0;D3;+0:15](-[N;D1;H2:16])-[NH;D2;+0:14]-[C:13]-[C:11](-[O;-;D1;H0:12])=[O;D1;H0:10])>>([C:8]-[NH;D2;+0:9]-[C;H0;D3;+0:15](=[N;+;D1;H2:17])-[N;D1;H2:16]).([NH3+;D1:14]-[C:13]-[C:11](-[O;-;D1;H0:12])=[O;D1;H0:10])	1	13203
([O;-;D1;H0:13]-[C:11](=[O;D1;H0:12])-[C@H;D3;+0:9](-[OH;D1;+0:10])-[C@H;D3;+0:5](-[C:4]-[C:2](-[O;-;D1;H0:3])=[O;D1;H0:1])-[C:6](-[O;-;D1;H0:8])=[O;D1;H0:7])>>([O;-;D1;H0:3]-[C:2](=[O;D1;H0:1])-[C:4]-[CH2;D2;+0:5]-[C:6](-[O;-;D1;H0:8])=[O;D1;H0:7]).([O;-;D1;H0:13]-[C:11](=[O;D1;H0:12])-[CH;D2;+0:9]=[O;H0;D1;+0:10])	1	13246
([O;-;D1;H0:3]-[C:2](=[O;D1;H0:1])-[CH2;D2;+0:4]-[C:5]-[C:6](-[O;-;D1;H0:8])=[O;D1;H0:7]).([O;-;D1;H0:9]-[C:12](=[O;D1;H0:13])-[CH;D2;+0:10]=[O;H0;D1;+0:11])>>([O;-;D1;H0:3]-[C:2](=[O;D1;H0:1])-[C@@H;D3;+0:4](-[C:5]-[C:6](-[O;-;D1;H0:8])=[O;D1;H0:7])-[C@@H;D3;+0:10](-[OH;D1;+0:11])-[C:12](-[O;-;D1;H0:9])=[O;D1;H0:13])	1	13247
([NH3+;D1:5]-[C:4]-[C:2](-[O;-;D1;H0:3])=[O;D1;H0:1]).([OH;D1;+0:6]-[OH;D1;+0:7]).([CH2;D1;+0:9]=[O;H0;D1;+0:8])>>([CH3;D1;+0:9]-[NH2+;D2:5]-[C:4]-[C:2](-[O;-;D1;H0:3])=[O;D1;H0:1]).([OH2;D0;+0:8]).([O;H0;D1;+0:6]=[O;H0;D1;+0:7])	1	13315
([CH3;D1;+0:6]-[NH2+;D2:5]-[C:4]-[C:2](-[O;-;D1;H0:3])=[O;D1;H0:1]).([OH2;D0;+0:7]).([O;H0;D1;+0:8]=[O;H0;D1;+0:9])>>([NH3+;D1:5]-[C:4]-[C:2](-[O;-;D1;H0:3])=[O;D1;H0:1]).([OH;D1;+0:8]-[OH;D1;+0:9]).([CH2;D1;+0:6]=[O;H0;D1;+0:7])	1	13314
([#15:6]-[O;H0;D2;+0:5]-[P;H0;D4;+0:2](-[O;-;D1;H0:3])(-[O;-;D1;H0:4])=[O;D1;H0:1]).([C:35]-[C;H0;D3;+0:33](-[O-;H0;D1:34])=[O;D1;H0:32]).([NH3+;D1:52]-[C:51]-[C:49](-[O;-;D1;H0:50])=[O;D1;H0:48])>>([#15:6]-[O-;H0;D1:5]).([C:35]-[C;H0;D3;+0:33](=[O;D1;H0:32])-[NH;D2;+0:52]-[C:51]-[C:49](-[O;-;D1;H0:50])=[O;D1;H0:48]).([O;-;D1;H0:3]-[P;H0;D4;+0:2](-[O;-;D1;H0:4])(=[O;D1;H0:1])-[OH;D1;+0:34]).([#1;H0;D0;+1])	1	13558
([#15:2]-[O-;H0;D1:3]).([C:35]-[C;H0;D3;+0:33](=[O;D1;H0:34])-[NH;D2;+0:32]-[C:31]-[C:29](-[O;-;D1;H0:30])=[O;D1;H0:28]).([O;-;D1;H0:50]-[P;H0;D4;+0:49](-[O;-;D1;H0:51])(=[O;D1;H0:48])-[OH;D1;+0:52])>>([#15:2]-[O;H0;D2;+0:3]-[P;H0;D4;+0:49](-[O;-;D1;H0:50])(-[O;-;D1;H0:51])=[O;D1;H0:48]).([C:35]-[C;H0;D3;+0:33](-[O-;H0;D1:52])=[O;D1;H0:34]).([NH3+;D1:32]-[C:31]-[C:29](-[O;-;D1;H0:30])=[O;D1;H0:28])	1	13559
([C:7]-[C@@H;D3;+0:5](-[O;D1;H1:6])-[C:2]=[O;D1;H0:1])>>([C:7]-[C@H;D3;+0:5](-[O;D1;H1:6])-[C:2]=[O;D1;H0:1])	1	13678
([C:7]-[C@H;D3;+0:5](-[O;D1;H1:6])-[C:2]=[O;D1;H0:1])>>([C:7]-[C@@H;D3;+0:5](-[O;D1;H1:6])-[C:2]=[O;D1;H0:1])	1	13679
([#8:11]-[C:10]-[N;H0;D3;+0:6]1-[CH;D2;+0:5]=[C;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1])-[CH2;D2;+0:9]-[CH;D2;+0:8]=[CH;D2;+0:7]-1).([C:47]-[C;H0;D3;+0:46](-[C:49])=[O;H0;D1;+0:45])>>([#8:11]-[C:10]-[n+;H0;D3:6]1:[cH;D2;+0:5]:[c;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[cH;D2;+0:9]:[cH;D2;+0:8]:[cH;D2;+0:7]:1).([C:47]-[CH;D3;+0:46](-[C:49])-[OH;D1;+0:45])	1	13771
([#8:11]-[C:10]-[n+;H0;D3:8]1:[cH;D2;+0:7]:[cH;D2;+0:6]:[cH;D2;+0:5]:[c;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[cH;D2;+0:9]:1).([C:46]-[CH;D3;+0:47](-[C:49])-[OH;D1;+0:48])>>([#8:11]-[C:10]-[N;H0;D3;+0:8]1-[CH;D2;+0:7]=[CH;D2;+0:6]-[CH2;D2;+0:5]-[C;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1])=[CH;D2;+0:9]-1).([C:46]-[C;H0;D3;+0:47](-[C:49])=[O;H0;D1;+0:48]).([#1;H0;D0;+1])	1	13770
([#15:2]-[O-;H0;D1:3]).([#8:32]-[P;H0;D4;+0:29](-[O-;H0;D1:30])(-[O;-;D1;H0:31])=[O;D1;H0:28])>>([#15:2]-[O;H0;D2;+0:3]-[P;H0;D4;+0:29](-[#8:32])(-[O;-;D1;H0:31])=[O;D1;H0:28]).([OH2;D0;+0:30])	1	13895
([#15:24]-[O;H0;D2;+0:23]-[P;H0;D4;+0:2](-[#8:4])(-[O;-;D1;H0:3])=[O;D1;H0:1].[#7;a:9]-[C@H;D3;+0:8](-[#8:7])-[C@@H;D3;+0:19](-[C:21])-[OH;D1;+0:20]).([OH2;D0;+0:50])>>([#15:24]-[O-;H0;D1:23]).([#7;a:9]-[C@H;D3;+0:8](-[#8:7])-[C@@H;D3;+0:19](-[C:21])-[OH;D1;+0:50].[#8:4]-[P;H0;D4;+0:2](-[O-;H0;D1:20])(-[O;-;D1;H0:3])=[O;D1;H0:1]).([#1;H0;D0;+1]).([#1;H0;D0;+1])	1	13894
([O;-;D1;H0:3]-[C:2](=[O;D1;H0:1])-[C@H;D3;+0:4](-[O;D1;H1:5])-[c:6])>>([O;-;D1;H0:3]-[C:2](=[O;D1;H0:1])-[C@@H;D3;+0:4](-[O;D1;H1:5])-[c:6])	1	13947
([O;-;D1;H0:3]-[C:2](=[O;D1;H0:1])-[C@@H;D3;+0:4](-[O;D1;H1:5])-[c:6])>>([O;-;D1;H0:3]-[C:2](=[O;D1;H0:1])-[C@H;D3;+0:4](-[O;D1;H1:5])-[c:6])	1	13946
([C:5]-[C;H0;D3;+0:6](=[O;H0;D1;+0:7])-[CH2;D2;+0:8]-[NH3+;D1:9])>>([C:5]-[C@H;D3;+0:6](-[NH3+;D1:9])-[CH;D2;+0:8]=[O;H0;D1;+0:7])	1	14267
([C:6]-[C@H;D3;+0:4](-[NH3+;D1:5])-[CH;D2;+0:2]=[O;H0;D1;+0:3])>>([C:6]-[C;H0;D3;+0:4](=[O;H0;D1;+0:3])-[CH2;D2;+0:2]-[NH3+;D1:5])	1	14266
([O-;H0;D1:3]-[C;H0;D3;+0:2](=[O;D1;H0:1])-[C@@H;D3;+0:4](-[O;D1;H1:5])-[C:6]=[O;D1;H0:7])>>([O;D1;H0:7]=[C:6]-[CH2;D2;+0:4]-[O;D1;H1:5]).([O;D1;H0:1]=[C;H0;D2;+0:2]=[O;H0;D1;+0:3])	1	14354
([O;D1;H0:1]=[C:2]-[CH2;D2;+0:3]-[O;D1;H1:4]).([O;D1;H0:17]=[C;H0;D2;+0:16]=[O;H0;D1;+0:15])>>([O-;H0;D1:15]-[C;H0;D3;+0:16](=[O;D1;H0:17])-[C@@H;D3;+0:3](-[O;D1;H1:4])-[C:2]=[O;D1;H0:1]).([#1;H0;D0;+1])	1	14355
([#15:2]-[O-;H0;D1:3]).([O;-;D1;H0:33]-[P;H0;D4;+0:31](-[O;-;D1;H0:34])(=[O;D1;H0:32])-[O;H0;D2;+0:30]-[C:29]=[O;D1;H0:28])>>([#15:2]-[O;H0;D2;+0:3]-[P;H0;D4;+0:31](-[O;-;D1;H0:33])(-[O;-;D1;H0:34])=[O;D1;H0:32]).([O-;H0;D1:30]-[C:29]=[O;D1;H0:28])	1	14803
([#15:6]-[O;H0;D2;+0:5]-[P;H0;D4;+0:2](-[O;-;D1;H0:3])(-[O;-;D1;H0:4])=[O;D1;H0:1]).([O-;H0;D1:34]-[C:33]=[O;D1;H0:32])>>([#15:6]-[O-;H0;D1:5]).([O;-;D1;H0:3]-[P;H0;D4;+0:2](-[O;-;D1;H0:4])(=[O;D1;H0:1])-[O;H0;D2;+0:34]-[C:33]=[O;D1;H0:32])	1	14802
([OH;D1;+0:55]-[c;H0;D3;+0:54](:[c:53]):[c:56]).([Cl-;H0;D0:58])>>([Cl;H0;D1;+0:58]-[c;H0;D3;+0:54](:[c:53]):[c:56]).([OH2;D0;+0:55])	1	14855
([Cl;H0;D1;+0:55]-[c;H0;D3;+0:54](:[c:53]):[c:56]).([OH2;D0;+0:58])>>([OH;D1;+0:58]-[c;H0;D3;+0:54](:[c:53]):[c:56]).([Cl-;H0;D0:55]).([#1;H0;D0;+1])	1	14854
([#8:11]-[C:10]-[n+;H0;D3:8]1:[cH;D2;+0:7]:[cH;D2;+0:6]:[cH;D2;+0:5]:[c;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[cH;D2;+0:9]:1).([#7;a:71]:[c:69]:[c:68]1:[c:74](:[#7;a:73])-[#7:75]-[C:76]-[C@H;D3;+0:66](-[C:65])-[NH;D2;+0:67]-1)>>([#8:11]-[C:10]-[N;H0;D3;+0:8]1-[CH;D2;+0:7]=[CH;D2;+0:6]-[CH2;D2;+0:5]-[C;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1])=[CH;D2;+0:9]-1).([#7;a:71]:[c:69]:[c:68]1:[c:74](:[#7;a:73])-[#7:75]-[C:76]-[C;H0;D3;+0:66](-[C:65])=[N;H0;D2;+0:67]-1).([#1;H0;D0;+1])	1	15010
([#8:11]-[C:10]-[N;H0;D3;+0:6]1-[CH;D2;+0:5]=[C;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1])-[CH2;D2;+0:9]-[CH;D2;+0:8]=[CH;D2;+0:7]-1).([#7;a:71]:[c:69]:[c:68]1:[c:74](:[#7;a:73])-[#7:75]-[C:76]-[C;H0;D3;+0:66](-[C:65])=[N;H0;D2;+0:67]-1)>>([#8:11]-[C:10]-[n+;H0;D3:6]1:[cH;D2;+0:5]:[c;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[cH;D2;+0:9]:[cH;D2;+0:8]:[cH;D2;+0:7]:1).([#7;a:71]:[c:69]:[c:68]1:[c:74](:[#7;a:73])-[#7:75]-[C:76]-[C@H;D3;+0:66](-[C:65])-[NH;D2;+0:67]-1)	1	15011
([#8:11]-[C:10]-[n+;H0;D3:8]1:[cH;D2;+0:7]:[cH;D2;+0:6]:[cH;D2;+0:5]:[c;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[cH;D2;+0:9]:1).([C:48]-[CH;D2;+0:46]=[O;D1;H0:47]).([OH2;D0;+0:52])>>([#8:11]-[C:10]-[N;H0;D3;+0:8]1-[CH;D2;+0:7]=[CH;D2;+0:6]-[CH2;D2;+0:5]-[C;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1])=[CH;D2;+0:9]-1).([C:48]-[C;H0;D3;+0:46](-[O-;H0;D1:52])=[O;D1;H0:47]).([#1;H0;D0;+1]).([#1;H0;D0;+1])	1	15306
([#8:11]-[C:10]-[N;H0;D3;+0:6]1-[CH;D2;+0:5]=[C;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1])-[CH2;D2;+0:9]-[CH;D2;+0:8]=[CH;D2;+0:7]-1).([C:48]-[C;H0;D3;+0:46](-[O-;H0;D1:47])=[O;D1;H0:45])>>([#8:11]-[C:10]-[n+;H0;D3:6]1:[cH;D2;+0:5]:[c;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[cH;D2;+0:9]:[cH;D2;+0:8]:[cH;D2;+0:7]:1).([C:48]-[CH;D2;+0:46]=[O;D1;H0:45]).([OH2;D0;+0:47])	1	15307
([#15:6]-[O;H0;D2;+0:9]-[P;H0;D4;+0:10](-[#8:13])(-[O;-;D1;H0:12])=[O;D1;H0:11].[C:30]-[OH;D1;+0:31])>>([#8:13]-[P;H0;D4;+0:10](-[O;-;D1;H0:12])(=[O;D1;H0:11])-[O;H0;D2;+0:31]-[C:30]).([#15:6]-[OH;D1;+0:9])	1	15390
([#8:4]-[P;H0;D4;+0:2](-[O;-;D1;H0:3])(=[O;D1;H0:1])-[O;H0;D2;+0:22]-[C:21]).([#15:28]-[OH;D1;+0:31])>>([#15:28]-[O;H0;D2;+0:31]-[P;H0;D4;+0:2](-[#8:4])(-[O;-;D1;H0:3])=[O;D1;H0:1].[C:21]-[OH;D1;+0:22])	1	15391
([#7;a:7]:[c:5]:[c:4]1:[c:10](:[#7;a:9])-[#7:11]-[C:12]-[C@@H;D3;+0:2]2-[C:1]-[N;H0;D3;+0:15](-[c:16])-[CH2;D2;+0:14]-[N;H0;D3;+0:3]-2-1).([N;+;D1;H3:38]-[CH2;D2;+0:37]-[C:35](-[O;-;D1;H0:36])=[O;D1;H0:34]).([OH2;D0;+0:39])>>([#7;a:7]:[c:5]:[c:4]1:[c:10](:[#7;a:9])-[#7:11]-[C:12]-[C@H;D3;+0:2](-[C:1]-[NH;D2;+0:15]-[c:16])-[NH;D2;+0:3]-1).([N;+;D1;H3:38]-[C@@H;D3;+0:37](-[CH2;D2;+0:14]-[OH;D1;+0:39])-[C:35](-[O;-;D1;H0:36])=[O;D1;H0:34])	1	15482
([#7;a:23]:[c:21]:[c:20](-[NH;D2;+0:19]-[C:18]-[C:17]-[NH;D2;+0:16]-[c:13]):[c:26]:[#7;a:25]).([N;+;D1;H3:37]-[C@@H;D3;+0:36](-[CH2;D2;+0:38]-[OH;D1;+0:39])-[C:34](-[O;-;D1;H0:35])=[O;D1;H0:33])>>([#7;a:23]:[c:21]:[c:20](:[c:26]:[#7;a:25])-[N;H0;D3;+0:19]1-[C:18]-[C:17]-[N;H0;D3;+0:16](-[c:13])-[CH2;D2;+0:38]-1).([N;+;D1;H3:37]-[CH2;D2;+0:36]-[C:34](-[O;-;D1;H0:35])=[O;D1;H0:33]).([OH2;D0;+0:39])	1	15483
([#8:11]-[C:10]-[N;H0;D3;+0:6]1-[CH;D2;+0:5]=[C;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1])-[CH2;D2;+0:9]-[CH;D2;+0:8]=[CH;D2;+0:7]-1).([O;-;D1;H0:51]-[C:50](=[O;D1;H0:49])-[C;H0;D3;+0:52](=[O;H0;D1;+0:53])-[C:54]-[CH2;D2;+0:55]-[C:56](-[O;-;D1;H0:58])=[O;D1;H0:57]).([N;+;D1;H3:63]-[C@@H;D3;+0:62](-[C:64]-[C:65]-[C;H0;D3;+0:66](-[NH2;D1;+0:68])=[O;D1;H0:67])-[C:60](-[O;-;D1;H0:61])=[O;D1;H0:59])>>([#8:11]-[C:10]-[n+;H0;D3:6]1:[cH;D2;+0:5]:[c;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[cH;D2;+0:9]:[cH;D2;+0:8]:[cH;D2;+0:7]:1).([N;+;D1;H3:63]-[C@@H;D3;+0:62](-[C:64]-[C:65]-[C;H0;D3;+0:66](-[O-;H0;D1:53])=[O;D1;H0:67])-[C:60](-[O;-;D1;H0:61])=[O;D1;H0:59]).([NH3+;D1:68]-[C@@H;D3;+0:55](-[C:54]-[CH2;D2;+0:52]-[C:50](-[O;-;D1;H0:51])=[O;D1;H0:49])-[C:56](-[O;-;D1;H0:58])=[O;D1;H0:57])	1	15503
